ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-300,STATE_7770000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-301,STATE_14120000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-302,STATE_11040000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-303,STATE_19770000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-304,STATE_6570000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-305,STATE_3510000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-306,STATE_7150000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-307,STATE_17730000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-308,STATE_17870000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-309,STATE_15590000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-310,STATE_5780000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-311,STATE_19280000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-312,STATE_13290000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-313,STATE_16490000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-314,STATE_15480000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-315,STATE_15090000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-316,STATE_10340000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-317,STATE_7840000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-318,STATE_10830000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-319,STATE_4320000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-320,STATE_5400000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-321,STATE_6890000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-322,STATE_8500000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-323,STATE_9630000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-324,STATE_18140000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-325,STATE_10410000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-326,STATE_2360000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-327,STATE_4890000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-328,STATE_5600000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-329,STATE_10250000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-330,STATE_5920000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-331,STATE_19670000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-332,STATE_7200000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-333,STATE_17140000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-334,STATE_5470000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-335,STATE_16380000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-336,STATE_19310000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-337,STATE_12130000,posterior.trees,true,sample,bayesian,years,Kitchen2009
